date_created,message
2019-10-31 22:08:07,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:08:03,"Emergency kits aren't just for #earthquakes. Here's important information on what to include in a 'go-bag', where t… https://t.co/ECWqSPeDXT"
2019-10-31 22:07:44,RT @AmericanAir: We’re thinking of our friends in California and those affected by the #wildfires.
2019-10-31 22:05:34,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:02:28,RT @joehuang37: Thank you and all first responders for keeping us and our families safe!  #EasyFire #GettyFire #LAfires #wildfires #LAFD #L…
2019-10-31 22:00:48,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 22:00:26,"https://t.co/iKsdFlzfS2

#Wildfires continue to spread across #California. Recently, the #GettyFire has driven peop… https://t.co/4OQTYfdrfr"
2019-10-31 21:59:30,"For Some California Residents, Latest Wildfires Are A Tipping Point https://t.co/cjtN1W7HSd #Heatwave #Wildfires"
2019-10-31 21:59:30,Five hundred goats save the Ronald Reagan library from wildfires https://t.co/8xFoNqVU3C #Heatwave #Wildfires
2019-10-31 21:59:29,RT @robinsnewswire: Massive wildfires hit southern Brazil's Pantanal https://t.co/QclvgoVohJ #Heatwave #Wildfires
2019-10-31 21:59:21,RT @W4W_Global: @AleZ2016 #USA:  A #Horse🐎 is being hailed a hero after it ran back into a treacherous situation to save his/her fellow #Ho…
2019-10-31 21:58:54,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-10-31 21:58:37,More #wildfires erupt as ferocious #winds hit Southern #California https://t.co/r8d6F74dOX
2019-10-31 21:57:18,"#carbonload from #wildfires 

If you are concerned about climate change wildfire and forest management must be a pa… https://t.co/Y8aTiE4sK3"
2019-10-31 21:56:34,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:56:31,RT @sagaftraFOUND: We’ve activated our Disaster Relief Fund for @sagaftra members who’ve been affected by the California #wildfires. If you…
2019-10-31 21:54:50,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 21:54:50,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:54:17,Wildfires rage in California https://t.co/vuZYz9xGLD #Heatwave #Wildfires
2019-10-31 21:54:17,Southern California endures 2nd straight day of wind-driven wildfires https://t.co/w1GchIhNEF #Heatwave #Wildfires
2019-10-31 21:53:51,RT @sagaftraFOUND: We’ve activated our Disaster Relief Fund for @sagaftra members who’ve been affected by the California #wildfires. If you…
2019-10-31 21:53:38,"RT @Theusnewslive24: Homes #destroyed, hundreds more #evacuated as @Los Angeles #wildfires spread - Reuters https://t.co/Ql3dUyyV6V via @Go…"
2019-10-31 21:53:25,RT @sagaftraFOUND: We’ve activated our Disaster Relief Fund for @sagaftra members who’ve been affected by the California #wildfires. If you…
2019-10-31 21:50:25,"RT @HHSRegion9: The impacts of #wildfires go beyond the edge of the flames. Here are tips for dealing with poor #AirQuality:

1) Track @AIR…"
2019-10-31 21:50:03,RT @CDNnow: Here’s How Goats Prevent #California’s #Wildfires From Consuming Ronald Reagan’s Library https://t.co/sCUleXXYlA https://t.co/r…
2019-10-31 21:49:44,"RT @Terrence_STR: VIDEO: Residents forced to evacuate in Canyon Country, California, as the #TickFire quickly grew in size. #wildfires 

If…"
2019-10-31 21:49:07,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:46:49,"RT @MarkoSilberhand: @KamalaHarris California, terrible pictures again. Stay safe - every single one. 
Don`t forget your animals...

And a…"
2019-10-31 21:45:45,"RT @WatchAdam: My story today, now in front of our paywall: California Counties Seek Better Telecom Prep for Power Shutoffs https://t.co/pX…"
2019-10-31 21:44:43,Massive wildfires hit southern Brazil's Pantanal https://t.co/QclvgoVohJ #Heatwave #Wildfires
2019-10-31 21:41:51,"""As 16 wildfires blaze in California, scientists say ""climate change impacts are no longer subtle"". Winds at times… https://t.co/nZfCisWEGY"
2019-10-31 21:41:34,"As #Wildfires Burn Through California, Here’s What Startups Are Doing https://t.co/yDfFMUkfZ5 https://t.co/bzbSySMo9e"
2019-10-31 21:41:14,RT @EbonySafiyyah: California #wildfires: Firefighters are battling two new wildfires that broke out on Thursday in Jurupa + San Bernardino…
2019-10-31 21:40:59,"RT @Terrence_STR: VIDEO: Residents forced to evacuate in Canyon Country, California, as the #TickFire quickly grew in size. #wildfires 

If…"
2019-10-31 21:40:24,"RT @JimBair62221006: **Abrupt Shifts in Arctic Climate Projected**

""as the permafrost degrades, the severity of wildfires will double from…"
2019-10-31 21:40:00,"Churches Shelter Evacuees as Quick-Moving #Wildfires Ravage #California
https://t.co/jH0JaHT762"
2019-10-31 21:39:14,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:39:05,"RT @SAGAFTRAMOVEla: If you are a #SAGAFTRA member impacted by the #wildfires, check out the @sagaftrafoundation Disaster Relief Fund and le…"
2019-10-31 21:39:02,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:37:30,"RT @lizzyratner: For decades, California's ""investor-owned"" utility PG&amp;E has put profits over public safety. It's time to put the utility b…"
2019-10-31 21:37:19,RT @W4W_Global: @AleZ2016 #USA:  A #Horse🐎 is being hailed a hero after it ran back into a treacherous situation to save his/her fellow #Ho…
2019-10-31 21:37:13,"RT @EpochTimes: 📰 Today's Top News:

1. House Approves #Resolution on Trump Impeachment Procedures
2. @DevinNunes: Investigation of Trump C…"
2019-10-31 21:36:33,RT @IAFFNewsDesk: California Members Work Around the Clock to Contain #Wildfires https://t.co/fdCEi3q5IQ #IAFF https://t.co/R8tNEhmqpY
2019-10-31 21:34:48,Will be interesting to review the progress in #BC in response to #wildfires so far. The question remains as to whet… https://t.co/jeGnzOBcPA
2019-10-31 21:34:22,"RT @TweeterDumb4: Note to everyone hugging your #guns to save you! 
 #guns won't save you against #ClimateCrisis #wildfires #floods #earthq…"
2019-10-31 21:34:07,"Latest PG&amp;E news: 5 fires started in the last week caused by PG&amp;E - SFGate

#PGE #PGEArson #PGEshutdown #PGECrimes… https://t.co/3lSEoiZ6GP"
2019-10-31 21:33:35,"If you are a #SAGAFTRA member impacted by the #wildfires, check out the @sagaftrafoundation Disaster Relief Fund an… https://t.co/NWRGRH8B5O"
2019-10-31 21:31:43,"Massive #wildfires rage across #SouthernCalifornia https://t.co/FlSpcP7CD6 via @YouTube
#SantaAnawinds #SantaAna… https://t.co/e0mdx9XjBJ"
2019-10-31 21:31:36,"Hundreds of koalas are presumed dead after a devastating wildfire tore through their habitat. 🐨😪
#WildFires… https://t.co/2lqLFvIwfW"
2019-10-31 21:30:18,"RT @lizzyratner: For decades, California's ""investor-owned"" utility PG&amp;E has put profits over public safety. It's time to put the utility b…"
2019-10-31 21:29:51,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:29:33,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:29:25,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:28:55,"RT @Terrence_STR: VIDEO: Residents forced to evacuate in Canyon Country, California, as the #TickFire quickly grew in size. #wildfires 

If…"
2019-10-31 21:28:49,RT @ZahraniAbidi: @Reuters God is taking revenge form @America by burning Americans cities in #wildfires for which the @USA air war fighter…
2019-10-31 21:27:55,"RT @Alex_Verbeek: 🐎

Horses are right to be scared of fire. 
And that is precisely why this brave mare knew she had to run back into the bl…"
2019-10-31 21:26:37,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-10-31 21:25:17,⚠️Where #wildfires are burning right now in California: https://t.co/FUrt2ILS71 https://t.co/t98ltNS7iF
2019-10-31 21:25:05,"Note to everyone hugging your #guns to save you! 
 #guns won't save you against #ClimateCrisis #wildfires #floods… https://t.co/PpsYzmXVGc"
2019-10-31 21:24:24,@physorg_space 👁️‼️ Massive #wildfires hit southern #Brazil's #Pantanal
2019-10-31 21:24:15,Oh my... 🙏 #wildfires #family https://t.co/HRPH7Pf8k2
2019-10-31 21:23:58,Thank you and all first responders for keeping us and our families safe!  #EasyFire #GettyFire #LAfires #wildfires… https://t.co/xTO6uW1rll
2019-10-31 21:22:28,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-10-31 21:21:42,RT @WSkywatch: When will @accuweather admit to the ongoing aerosol spraying for weather manipulation programs that is causing the drought i…
2019-10-31 21:20:37,Evacuation warnings in Lake County lifted https://t.co/U3FbXuZY1x @LakeCountyCA @CityofLakeport #EVACUATION… https://t.co/gYd3blqnuO
2019-10-31 21:20:30,Hard to capture the vastness of the devastation from the Cariboo #wildfires @SD27_CC https://t.co/ooJrjMo6NL
2019-10-31 21:19:47,"RT @WSkywatch: #wildfires in #California threaten the #ReaganLibrary. Evacuations underway. Again, when will the ""officials"" acknowledge th…"
2019-10-31 21:19:42,"RT @CaraSantaMaria: The California fires show just how unprepared we are for climate change. 

#CAFires #Wildfires #ClimateCrisis #ClimateC…"
2019-10-31 21:19:42,RT @evankirstel: The harrowing intensity of the #GettyFire in #LosAngeles #CaliforniaFires #CaliforniaWildfire #wildfires https://t.co/lDEH…
2019-10-31 21:19:00,"""We believe it is time to treat fires that affect communities as the #publichealth challenge they have become... fo… https://t.co/ucKCBrchHO"
2019-10-31 21:17:48,"RT @CaraSantaMaria: The California fires show just how unprepared we are for climate change. 

#CAFires #Wildfires #ClimateCrisis #ClimateC…"
2019-10-31 21:17:25,"RT @CaraSantaMaria: The California fires show just how unprepared we are for climate change. 

#CAFires #Wildfires #ClimateCrisis #ClimateC…"
2019-10-31 21:16:52,"RT @CaraSantaMaria: The California fires show just how unprepared we are for climate change. 

#CAFires #Wildfires #ClimateCrisis #ClimateC…"
2019-10-31 21:16:00,"The California fires show just how unprepared we are for climate change. 

#CAFires #Wildfires #ClimateCrisis… https://t.co/tex87ddEju"
2019-10-31 21:13:45,#CaliforniaFires: Assembly Member Jim Wood who represents the #Sonoma area of #California asking for donations for… https://t.co/GDWHjFjNhO
2019-10-31 21:13:00,"RT @CMF_GlobalRisk: Dozens of fires spread overnight between the cities of Tijuana, Rosarito, and Tecate in Baja California, México. 

#tij…"
2019-10-31 21:11:59,Our hearts go out to our fellow Californians who are affected by the ongoing wildfires.  We wish you and our heroic… https://t.co/xCrsSGkYXc
2019-10-31 21:10:36,"As we continue to monitor conditions, please prepare
for outrages that could last longer than 48 hours, for example… https://t.co/Fh8uBOzWX6"
2019-10-31 21:10:20,"RT @EthosLifestyle: Climate Change(d)

Has the #climatecrisis made #California too dangerous to live in? 

As with so many things, Californ…"
2019-10-31 21:10:12,"RT @ladailynews: Almost 74,000 #SoCalEdison customers had their power turned off Wednesday as winds picked up, &amp; more than 318,000 customer…"
2019-10-31 21:07:52,RT @evankirstel: The harrowing intensity of the #GettyFire in #LosAngeles #CaliforniaFires #CaliforniaWildfire #wildfires https://t.co/lDEH…
2019-10-31 21:07:09,"RT @RAMPasthma: Health, Wildfires, and Climate Change – a new white paper from @citrisnews, #BanataoInstitute &amp; @uc_ciee – examines solutio…"
2019-10-31 21:06:55,"""Northern #California #Wildfires and #PublicSafety #PowerShutoff: Who’s Affected, What’s Needed from #Philanthropy""… https://t.co/T6l2gezeqI"
2019-10-31 21:05:42,"#Wildfires continue to burn throughout Southern California, forcing many people to evacuate their homes, but even i… https://t.co/ohkDjiU9gq"
2019-10-31 21:04:04,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-10-31 21:02:40,"RT @W4W_Global: #Barranqueiro #Brasil:  #EndangeredSpecies. 
#MaranhãoRiver region - #CameraTrapHD. 

Already under pressure from 🔥#Wildfir…"
2019-10-31 21:00:55,“California fights fires with slave labor.” #California #wildfires  https://t.co/FUxb96G2zo
2019-10-31 21:00:49,"Five hundred goats save the Ronald Reagan library from #wildfires

https://t.co/SHKeZxauO0"
2019-10-31 21:00:37,RT @evankirstel: The harrowing intensity of the #GettyFire in #LosAngeles #CaliforniaFires #CaliforniaWildfire #wildfires https://t.co/lDEH…
2019-10-31 21:00:23,"RT @vikingairltd: The #California #wildfires are causing devastation while ground crews &amp; #aircraft of all types, including #Canadair #CL41…"
2019-10-31 21:00:22,"#California Fires in Baja California have left many homes reduced to just ashes. 

Now, San Diegans are rallying to… https://t.co/wzauexA0TS"
2019-10-31 20:57:44,RT @wxdude: More cold air on the way. Here's a general outlook for November. I'll join @JacquiJerasTV on @weatherchannel today 1-5pm easter…
2019-10-31 20:56:09,RT @atornetta: .@MLB @astros @Nationals #Game7 thanks for helping those impacted by recent #wildfires #CAWildfires @RedCross https://t.co/Z…
